Date,Location,Temperature,Humidity,Wind_Speed,Rainfall,Pressure
2024-05-14,Bhubaneswar,34.6,78.0,15.7,0.9,1003.2
2024-05-15,Bhubaneswar,36.6,70.0,18.0,0.1,1004.0
2024-05-16,Bhubaneswar,35.3,71.0,17.3,0.1,1003.8
2024-05-17,Bhubaneswar,37.7,69.0,18.2,0.0,1002.0
2024-05-18,Bhubaneswar,36.7,74.0,16.0,3.3,1000.4
2024-05-19,Bhubaneswar,34.9,73.0,14.3,0.3,998.8
2024-05-20,Bhubaneswar,35.7,72.0,18.9,0.9,998.5
2024-05-21,Bhubaneswar,36.2,74.0,18.1,0.4,998.7
2024-05-22,Bhubaneswar,36.0,74.0,20.5,0.0,998.5
2024-05-23,Bhubaneswar,36.1,71.0,16.4,0.0,997.0
2024-05-24,Bhubaneswar,34.8,72.0,19.7,0.4,995.2
2024-05-25,Bhubaneswar,34.6,76.0,20.0,12.0,993.0
2024-05-26,Bhubaneswar,34.5,79.0,18.4,16.9,990.3
2024-05-27,Bhubaneswar,36.2,78.0,21.1,0.2,990.3
2024-05-28,Bhubaneswar,37.9,77.0,24.9,0.0,991.5
2024-05-29,Bhubaneswar,37.2,76.0,26.3,0.0,993.1
2024-05-30,Bhubaneswar,36.9,77.0,26.8,0.1,995.2
2024-05-31,Bhubaneswar,36.7,78.0,26.3,0.0,997.0
2024-06-01,Bhubaneswar,35.4,77.0,24.6,0.0,998.2
2024-06-02,Bhubaneswar,36.4,78.0,25.5,21.8,999.2
2024-06-03,Bhubaneswar,35.6,74.0,22.7,0.0,999.0
2024-06-04,Bhubaneswar,37.9,79.0,18.0,10.9,998.9
2024-06-05,Bhubaneswar,36.7,70.0,15.0,0.0,998.9
2024-06-06,Bhubaneswar,38.8,70.0,20.4,3.1,999.1
2024-06-07,Bhubaneswar,37.4,72.0,20.9,0.1,998.4
2024-06-08,Bhubaneswar,37.7,71.0,23.0,0.0,997.2
2024-06-09,Bhubaneswar,38.9,69.0,23.0,0.0,996.4
2024-06-10,Bhubaneswar,38.0,68.0,22.6,0.0,996.6
2024-06-11,Bhubaneswar,37.2,72.0,22.3,0.0,996.1
2024-06-12,Bhubaneswar,39.3,73.0,21.1,8.3,996.3
2024-06-13,Bhubaneswar,38.3,71.0,24.8,0.0,996.1
2024-06-14,Bhubaneswar,38.2,66.0,21.1,0.0,995.4
2024-06-15,Bhubaneswar,39.7,68.0,22.7,0.0,994.9
2024-06-16,Bhubaneswar,37.2,74.0,16.7,11.8,996.8
2024-06-17,Bhubaneswar,37.4,76.0,26.7,24.0,997.5
2024-06-18,Bhubaneswar,36.0,77.0,26.1,9.9,996.2
2024-06-19,Bhubaneswar,37.6,72.0,23.8,0.0,994.6
2024-06-20,Bhubaneswar,35.8,75.0,16.8,6.1,995.2
2024-06-21,Bhubaneswar,34.7,81.0,10.5,13.3,995.7
2024-06-22,Bhubaneswar,33.5,80.0,15.2,3.9,994.9
2024-06-23,Bhubaneswar,33.9,78.0,21.0,0.4,995.4
2024-06-24,Bhubaneswar,34.5,75.0,17.7,0.1,995.2
2024-06-25,Bhubaneswar,35.5,77.0,16.4,7.8,994.7
2024-06-26,Bhubaneswar,34.2,82.0,14.8,8.8,994.8
2024-06-27,Bhubaneswar,32.1,85.0,18.4,10.3,995.2
2024-06-28,Bhubaneswar,33.7,84.0,13.0,4.9,994.6
2024-06-29,Bhubaneswar,33.9,85.0,18.9,18.7,995.4
2024-06-30,Bhubaneswar,31.6,88.0,18.7,28.3,996.4
2024-04-01,Kolkata,37.0,61.0,15.0,0.0,1004.1
2024-04-02,Kolkata,36.3,67.0,13.3,0.0,1003.8
2024-04-03,Kolkata,36.8,73.0,17.0,0.0,1005.9
2024-04-04,Kolkata,36.7,82.0,21.4,15.6,1005.3
2024-04-05,Kolkata,38.3,76.0,17.5,0.0,1003.5
2024-04-06,Kolkata,37.7,79.0,20.6,3.3,1004.2
2024-04-07,Kolkata,36.3,73.0,19.6,2.5,1005.5
2024-04-08,Kolkata,32.0,70.0,21.4,0.1,1008.9
2024-04-09,Kolkata,34.7,62.0,12.0,0.0,1008.6
2024-04-10,Kolkata,35.7,62.0,12.7,0.0,1008.6
2024-04-11,Kolkata,32.8,73.0,17.3,0.8,1009.9
2024-04-12,Kolkata,34.9,61.0,9.0,0.0,1009.1
2024-04-13,Kolkata,36.6,62.0,9.0,0.0,1008.5
2024-04-14,Kolkata,36.6,61.0,9.7,0.0,1008.6
2024-04-15,Kolkata,38.5,64.0,14.2,0.0,1007.3
2024-04-16,Kolkata,38.9,58.0,14.9,0.0,1004.9
2024-04-17,Kolkata,38.7,59.0,10.8,0.0,1003.1
2024-04-18,Kolkata,38.7,49.0,13.9,0.0,1002.8
2024-04-19,Kolkata,40.8,54.0,22.4,0.0,1000.6
2024-04-20,Kolkata,41.7,62.0,22.4,0.0,999.9
2024-04-21,Kolkata,41.2,61.0,22.1,0.0,1001.1
2024-04-22,Kolkata,40.0,52.0,15.0,0.0,1003.2
2024-04-23,Kolkata,38.7,45.0,16.2,0.0,1003.1
2024-04-24,Kolkata,39.9,49.0,16.2,0.0,1002.1
2024-04-25,Kolkata,40.4,51.0,16.1,0.0,1002.6
2024-04-26,Kolkata,41.0,67.0,20.2,0.0,1002.3
2024-04-27,Kolkata,40.8,62.0,17.7,0.0,1002.4
2024-04-28,Kolkata,40.4,58.0,17.6,1.6,1002.8
2024-04-29,Kolkata,41.6,51.0,21.0,0.0,1003.2
2024-04-30,Kolkata,43.9,51.0,25.7,0.0,999.0
2024-05-01,Kolkata,41.6,45.0,21.1,0.0,998.4
2024-05-02,Kolkata,41.7,63.0,21.6,0.3,998.9
2024-05-03,Kolkata,40.0,60.0,16.5,0.0,1002.6
2024-05-04,Kolkata,39.1,69.0,22.2,0.0,1003.0
2024-05-05,Kolkata,37.2,71.0,25.6,0.0,1000.5
2024-05-06,Kolkata,36.6,79.0,33.8,38.8,1002.7
2024-05-07,Kolkata,34.2,76.0,24.5,0.4,1006.7
2024-05-08,Kolkata,30.4,83.0,17.1,2.2,1007.6
2024-05-09,Kolkata,30.7,86.0,17.1,5.6,1006.5
2024-05-10,Kolkata,31.1,85.0,17.3,12.3,1006.9
2024-05-11,Kolkata,31.2,85.0,18.2,12.4,1007.3
2024-05-12,Kolkata,32.8,83.0,20.3,6.9,1007.5
2024-05-13,Kolkata,33.6,78.0,14.1,0.0,1006.9
2024-05-14,Kolkata,34.2,82.0,14.8,8.4,1006.8
2024-05-15,Kolkata,35.1,75.0,12.8,0.0,1007.3
2024-05-16,Kolkata,36.0,75.0,14.3,0.0,1006.7
2024-05-17,Kolkata,37.7,72.0,19.7,0.1,1004.4
2024-05-18,Kolkata,37.2,72.0,17.2,0.0,1002.7
2024-05-19,Kolkata,34.9,74.0,14.8,0.0,1001.8
2024-05-20,Kolkata,34.0,84.0,15.5,19.3,1002.3
2024-05-21,Kolkata,34.1,84.0,14.8,10.1,1002.6
2024-05-22,Kolkata,34.3,79.0,14.3,1.9,1002.8
2024-05-23,Kolkata,34.7,77.0,22.4,1.0,1001.4
2024-05-24,Kolkata,35.4,74.0,18.0,0.0,999.6
2024-05-25,Kolkata,35.6,75.0,16.3,0.5,997.3
2024-05-26,Kolkata,30.6,87.0,42.6,33.2,991.9
2024-05-27,Kolkata,27.8,90.0,44.0,80.5,985.6
2024-05-28,Kolkata,36.0,81.0,22.0,0.5,995.1
2024-05-29,Kolkata,35.3,82.0,31.0,0.0,996.3
2024-05-30,Kolkata,34.8,80.0,29.0,0.0,998.7
2024-05-31,Kolkata,34.1,82.0,26.1,0.0,1000.5
2024-06-01,Kolkata,34.6,83.0,23.5,0.7,1001.9
2024-06-02,Kolkata,33.9,81.0,21.0,5.9,1002.5
2024-06-03,Kolkata,34.8,78.0,19.7,0.0,1001.9
2024-06-04,Kolkata,35.4,78.0,20.5,0.0,1001.8
2024-06-05,Kolkata,36.0,80.0,20.8,0.7,1002.1
2024-06-06,Kolkata,37.0,83.0,19.7,1.4,1001.9
2024-06-07,Kolkata,36.6,79.0,22.4,0.0,1000.6
2024-06-08,Kolkata,35.3,78.0,21.6,0.0,999.4
2024-06-09,Kolkata,36.5,79.0,16.7,0.0,998.7
2024-06-10,Kolkata,36.3,76.0,17.5,0.0,999.1
2024-06-11,Kolkata,36.3,77.0,19.1,0.0,998.9
2024-06-12,Kolkata,34.8,76.0,19.9,0.0,999.5
2024-06-13,Kolkata,35.6,76.0,23.5,0.2,998.5
2024-06-14,Kolkata,37.5,76.0,19.5,0.0,997.4
2024-06-15,Kolkata,37.1,76.0,21.7,6.6,997.7
2024-06-16,Kolkata,36.6,74.0,19.6,0.0,999.3
2024-06-17,Kolkata,37.4,74.0,29.9,0.0,999.6
2024-06-18,Kolkata,32.2,83.0,21.9,19.4,998.1
2024-06-19,Kolkata,34.8,83.0,23.6,2.9,997.3
2024-06-20,Kolkata,35.0,85.0,19.1,24.9,998.2
2024-06-21,Kolkata,31.8,86.0,12.0,1.9,999.3
2024-06-22,Kolkata,32.9,83.0,15.2,9.7,998.9
2024-06-23,Kolkata,33.4,83.0,16.8,3.7,999.5
2024-06-24,Kolkata,33.4,79.0,18.4,0.3,998.8
2024-06-25,Kolkata,33.8,77.0,18.3,0.4,998.2
2024-06-26,Kolkata,33.9,79.0,15.0,2.5,999.0
2024-06-27,Kolkata,32.8,85.0,15.7,14.6,1000.0
2024-06-28,Kolkata,32.4,86.0,13.9,14.3,997.9
2024-06-29,Kolkata,31.6,87.0,16.1,4.9,997.9
2024-06-30,Kolkata,31.6,89.0,16.6,20.6,998.2
2024-04-01,Raipur,38.7,36.0,16.8,0.0,974.4
2024-04-02,Raipur,39.1,33.0,14.8,0.0,973.1
2024-04-03,Raipur,39.3,32.0,9.7,0.0,974.3
2024-04-04,Raipur,40.3,33.0,18.6,0.0,974.2
2024-04-05,Raipur,40.2,30.0,13.7,0.0,973.5
2024-04-06,Raipur,39.6,29.0,10.5,0.0,973.4
2024-04-07,Raipur,36.2,39.0,16.2,0.0,974.9
2024-04-08,Raipur,31.8,67.0,19.4,14.9,978.6
2024-04-09,Raipur,34.7,68.0,22.0,20.1,978.8
2024-04-10,Raipur,34.7,62.0,16.6,1.1,977.8
2024-04-11,Raipur,29.6,77.0,20.2,4.5,979.6
2024-04-12,Raipur,31.5,72.0,10.7,0.8,978.7
2024-04-13,Raipur,32.3,69.0,13.5,0.8,978.0
2024-04-14,Raipur,35.1,61.0,10.2,0.0,977.5
2024-04-15,Raipur,37.2,58.0,7.6,0.3,977.2
2024-04-16,Raipur,38.4,53.0,9.6,0.0,975.6
2024-04-17,Raipur,38.9,43.0,17.3,0.0,974.0
2024-04-18,Raipur,39.5,38.0,10.7,0.0,973.5
2024-04-19,Raipur,40.7,39.0,11.2,0.0,971.2
2024-04-20,Raipur,40.5,37.0,19.8,0.0,971.3
2024-04-21,Raipur,40.2,38.0,13.3,0.0,972.4
2024-04-22,Raipur,36.3,45.0,23.8,0.1,975.2
2024-04-23,Raipur,35.8,56.0,14.4,1.4,974.4
2024-04-24,Raipur,37.2,44.0,14.8,0.2,973.3
2024-04-25,Raipur,39.1,40.0,19.9,0.3,973.0
2024-04-26,Raipur,40.6,35.0,14.6,0.0,972.5
2024-04-27,Raipur,39.4,40.0,17.6,0.0,973.5
2024-04-28,Raipur,37.4,46.0,13.9,0.1,974.3
2024-04-29,Raipur,38.9,49.0,20.5,0.2,974.7
2024-04-30,Raipur,40.5,42.0,18.4,0.0,971.2
2024-05-01,Raipur,40.8,31.0,20.3,0.0,968.8
2024-05-02,Raipur,39.6,23.0,11.9,0.0,969.9
2024-05-03,Raipur,39.9,25.0,11.7,0.0,972.2
2024-05-04,Raipur,40.9,25.0,10.7,0.0,971.9
2024-05-05,Raipur,40.2,29.0,14.5,0.0,969.5
2024-05-06,Raipur,40.7,31.0,18.8,0.0,970.8
2024-05-07,Raipur,39.2,41.0,21.7,0.3,973.9
2024-05-08,Raipur,38.6,52.0,17.8,0.1,974.3
2024-05-09,Raipur,36.9,49.0,27.4,0.5,973.3
2024-05-10,Raipur,38.4,49.0,15.6,2.2,973.5
2024-05-11,Raipur,39.4,54.0,19.7,11.3,974.3
2024-05-12,Raipur,38.6,52.0,12.2,3.4,974.9
2024-05-13,Raipur,36.0,48.0,9.8,1.0,974.8
2024-05-14,Raipur,39.3,43.0,11.6,0.0,974.6
2024-05-15,Raipur,39.1,45.0,19.1,0.0,975.7
2024-05-16,Raipur,34.0,56.0,21.0,10.8,975.8
2024-05-17,Raipur,33.2,55.0,14.4,0.5,974.9
2024-05-18,Raipur,35.8,61.0,15.7,1.6,973.1
2024-05-19,Raipur,38.6,56.0,16.8,5.3,970.6
2024-05-20,Raipur,40.2,46.0,18.4,0.0,970.1
2024-05-21,Raipur,41.7,43.0,15.3,4.0,969.8
2024-05-22,Raipur,41.2,38.0,15.4,0.0,969.5
2024-05-23,Raipur,40.7,41.0,22.2,0.0,967.7
2024-05-24,Raipur,40.4,44.0,14.1,0.0,966.4
2024-05-25,Raipur,36.3,55.0,12.9,1.9,966.5
2024-05-26,Raipur,42.5,43.0,16.6,0.0,964.2
2024-05-27,Raipur,46.4,32.0,22.4,0.0,962.8
2024-05-28,Raipur,45.1,28.0,17.6,0.0,963.5
2024-05-29,Raipur,44.4,29.0,21.9,0.0,964.8
2024-05-30,Raipur,44.9,28.0,20.0,0.0,966.7
2024-05-31,Raipur,45.2,27.0,15.8,0.0,967.7
2024-06-01,Raipur,44.8,26.0,12.0,0.0,968.4
2024-06-02,Raipur,38.6,44.0,18.8,4.3,970.6
2024-06-03,Raipur,39.6,48.0,20.6,0.0,971.5
2024-06-04,Raipur,40.4,47.0,15.8,11.1,971.3
2024-06-05,Raipur,40.2,50.0,20.8,0.0,971.8
2024-06-06,Raipur,40.4,57.0,13.5,1.5,972.0
2024-06-07,Raipur,39.2,55.0,20.0,0.1,971.0
2024-06-08,Raipur,37.3,57.0,15.5,0.2,970.2
2024-06-09,Raipur,38.6,57.0,11.4,0.2,969.4
2024-06-10,Raipur,39.7,49.0,17.9,0.0,969.3
2024-06-11,Raipur,41.3,52.0,13.4,0.5,968.7
2024-06-12,Raipur,41.0,52.0,23.4,0.5,969.8
2024-06-13,Raipur,38.9,51.0,15.5,1.8,969.4
2024-06-14,Raipur,37.5,57.0,20.7,5.0,969.0
2024-06-15,Raipur,39.3,58.0,18.7,6.3,968.8
2024-06-16,Raipur,36.9,64.0,10.4,6.5,970.2
2024-06-17,Raipur,38.0,57.0,14.4,0.4,970.1
2024-06-18,Raipur,37.3,64.0,17.9,2.1,969.1
2024-06-19,Raipur,36.5,67.0,15.5,15.4,967.8
2024-06-20,Raipur,33.9,80.0,17.1,12.1,968.3
2024-06-21,Raipur,28.9,91.0,14.6,46.9,968.7
2024-06-22,Raipur,31.4,87.0,15.4,27.2,967.0
2024-06-23,Raipur,31.6,82.0,12.3,0.7,967.0
2024-06-24,Raipur,32.8,77.0,13.1,1.2,967.0
2024-06-25,Raipur,34.8,72.0,13.5,4.6,966.3
2024-06-26,Raipur,34.5,76.0,13.1,2.3,966.5
2024-06-27,Raipur,33.7,80.0,16.3,18.9,967.6
2024-06-28,Raipur,33.1,83.0,11.8,10.4,967.5
2024-06-29,Raipur,32.1,86.0,14.2,29.3,968.5
2024-06-30,Raipur,28.3,92.0,17.1,27.5,969.4
2024-04-01,Patna,36.2,34.0,29.4,0.0,998.4
2024-04-02,Patna,35.4,30.0,27.0,0.0,998.3
2024-04-03,Patna,36.3,33.0,19.8,0.0,1000.1
2024-04-04,Patna,38.0,35.0,15.0,0.0,999.2
2024-04-05,Patna,38.0,33.0,21.9,0.0,998.5
2024-04-06,Patna,37.3,30.0,17.8,0.0,998.9
2024-04-07,Patna,36.3,32.0,28.2,0.0,999.8
2024-04-08,Patna,36.9,33.0,22.1,0.0,1001.8
2024-04-09,Patna,37.1,31.0,18.2,0.0,1002.7
2024-04-10,Patna,37.0,30.0,16.3,0.0,1003.0
2024-04-11,Patna,36.3,38.0,12.0,0.0,1003.9
2024-04-12,Patna,35.9,50.0,11.2,0.0,1003.5
2024-04-13,Patna,36.8,44.0,12.0,0.0,1003.2
2024-04-14,Patna,37.6,40.0,14.3,0.0,1003.3
2024-04-15,Patna,38.9,39.0,17.6,0.0,1002.0
2024-04-16,Patna,39.3,31.0,25.5,0.0,999.5
2024-04-17,Patna,38.4,25.0,27.8,0.0,998.0
2024-04-18,Patna,38.3,22.0,31.0,0.0,997.4
2024-04-19,Patna,41.4,28.0,35.7,0.0,994.3
2024-04-20,Patna,42.1,19.0,33.1,0.0,993.9
2024-04-21,Patna,40.5,18.0,28.2,0.0,995.8
2024-04-22,Patna,39.2,25.0,27.6,0.0,997.6
2024-04-23,Patna,39.5,29.0,32.0,0.0,997.1
2024-04-24,Patna,40.9,22.0,26.8,0.0,996.6
2024-04-25,Patna,40.9,18.0,28.6,0.0,997.1
2024-04-26,Patna,42.1,17.0,28.2,0.0,996.4
2024-04-27,Patna,41.9,21.0,24.4,0.0,997.0
2024-04-28,Patna,42.1,20.0,28.5,0.0,997.0
2024-04-29,Patna,42.0,18.0,27.4,0.0,997.4
2024-04-30,Patna,42.8,17.0,30.0,0.0,993.5
2024-05-01,Patna,40.5,16.0,25.6,0.0,993.1
2024-05-02,Patna,38.2,16.0,27.4,0.0,994.9
2024-05-03,Patna,38.7,22.0,13.5,0.0,997.6
2024-05-04,Patna,40.4,20.0,19.4,0.0,997.2
2024-05-05,Patna,41.4,28.0,21.3,0.0,994.1
2024-05-06,Patna,37.2,57.0,27.2,0.0,997.5
2024-05-07,Patna,34.9,62.0,27.2,0.0,1001.5
2024-05-08,Patna,34.4,58.0,21.8,0.0,1002.1
2024-05-09,Patna,33.5,66.0,18.8,13.1,1000.5
2024-05-10,Patna,34.4,63.0,17.4,0.5,1000.9
2024-05-11,Patna,35.1,61.0,23.8,0.9,1001.1
2024-05-12,Patna,33.5,70.0,27.9,4.9,1002.3
2024-05-13,Patna,36.0,61.0,13.8,0.0,1001.5
2024-05-14,Patna,38.2,54.0,13.0,0.0,1000.8
2024-05-15,Patna,40.3,44.0,16.6,0.0,1001.0
2024-05-16,Patna,39.8,47.0,16.2,0.4,1000.4
2024-05-17,Patna,41.5,40.0,17.2,0.0,997.8
2024-05-18,Patna,41.7,38.0,19.3,0.0,995.5
2024-05-19,Patna,38.9,56.0,17.4,0.0,994.5
2024-05-20,Patna,37.5,59.0,25.0,0.0,995.4
2024-05-21,Patna,35.7,64.0,23.8,2.4,997.0
2024-05-22,Patna,34.7,65.0,23.8,0.3,997.1
2024-05-23,Patna,34.9,75.0,24.1,4.2,996.1
2024-05-24,Patna,37.0,64.0,19.6,1.4,994.5
2024-05-25,Patna,39.2,55.0,11.7,0.0,992.6
2024-05-26,Patna,38.8,57.0,19.9,0.0,991.2
2024-05-27,Patna,36.4,62.0,23.5,0.0,989.7
2024-05-28,Patna,42.6,55.0,18.4,0.0,987.0
2024-05-29,Patna,41.3,63.0,19.7,0.0,988.5
2024-05-30,Patna,40.6,64.0,24.6,1.1,991.2
2024-05-31,Patna,40.0,64.0,19.6,0.0,993.3
2024-06-01,Patna,38.0,68.0,22.9,0.0,994.6
2024-06-02,Patna,38.1,64.0,18.6,0.0,995.8
2024-06-03,Patna,38.4,67.0,24.8,1.7,995.4
2024-06-04,Patna,39.2,62.0,16.7,0.0,995.1
2024-06-05,Patna,37.2,66.0,19.8,0.0,995.8
2024-06-06,Patna,37.5,63.0,20.5,0.1,996.7
2024-06-07,Patna,39.2,59.0,15.0,0.0,994.8
2024-06-08,Patna,41.6,50.0,18.0,0.0,992.7
2024-06-09,Patna,42.0,54.0,22.0,0.0,992.3
2024-06-10,Patna,41.4,57.0,15.6,0.0,992.9
2024-06-11,Patna,41.0,59.0,19.1,0.0,992.8
2024-06-12,Patna,40.0,64.0,18.2,0.0,993.0
2024-06-13,Patna,40.3,64.0,20.9,0.0,991.6
2024-06-14,Patna,38.7,65.0,22.7,0.0,991.2
2024-06-15,Patna,38.6,68.0,23.4,4.9,991.4
2024-06-16,Patna,38.6,67.0,21.4,0.0,992.6
2024-06-17,Patna,39.8,63.0,21.0,0.0,992.1
2024-06-18,Patna,42.4,55.0,22.0,0.0,989.8
2024-06-19,Patna,40.4,58.0,23.2,3.4,989.4
2024-06-20,Patna,36.6,68.0,17.2,10.2,992.1
2024-06-21,Patna,35.8,67.0,18.4,0.0,993.1
2024-06-22,Patna,36.4,67.0,18.1,0.1,993.0
2024-06-23,Patna,36.7,63.0,19.8,0.1,993.1
2024-06-24,Patna,37.8,62.0,17.3,0.8,991.8
2024-06-25,Patna,35.0,71.0,19.4,13.1,991.7
2024-06-26,Patna,33.4,83.0,19.3,44.9,993.1
2024-06-27,Patna,35.4,71.0,20.2,1.1,994.5
2024-06-28,Patna,35.6,69.0,16.0,0.3,993.0
2024-06-29,Patna,34.9,79.0,15.5,21.0,992.6
2024-06-30,Patna,32.0,82.0,10.1,3.9,992.7
2024-04-01,Jamshedpur,40.1,37,19.8,0.0,989.5
2024-04-02,Jamshedpur,37.6,36,12.9,0.0,989.3
2024-04-03,Jamshedpur,38.1,36,9.4,0.0,991.1
2024-04-04,Jamshedpur,41.5,41,16.5,0.0,990.0
2024-04-05,Jamshedpur,41.6,43,19.2,0.0,988.9
2024-04-06,Jamshedpur,39.9,36,10.5,0.0,989.4
2024-04-07,Jamshedpur,37.7,42,14.7,0.1,991.0
2024-04-08,Jamshedpur,28.9,55,20.7,0.7,994.9
2024-04-09,Jamshedpur,36.8,46,14.4,0.1,994.1
2024-04-10,Jamshedpur,37.5,45,8.7,0.0,993.7
2024-04-11,Jamshedpur,30.8,55,14.3,0.0,995.5
2024-04-12,Jamshedpur,35.2,57,10.0,0.0,994.5
2024-04-13,Jamshedpur,37.1,48,11.5,0.0,993.7
2024-04-14,Jamshedpur,38.4,42,12.5,0.0,993.6
2024-04-15,Jamshedpur,39.4,40,15.4,0.0,992.6
2024-04-16,Jamshedpur,39.5,37,14.1,0.0,990.7
2024-04-17,Jamshedpur,40.3,35,19.6,0.0,988.9
2024-04-18,Jamshedpur,39.8,30,19.2,0.0,988.8
2024-04-19,Jamshedpur,42.1,27,20.9,0.0,986.3
2024-04-20,Jamshedpur,43.5,26,20.9,0.0,985.4
2024-04-21,Jamshedpur,42.5,29,20.6,0.0,986.8
2024-04-22,Jamshedpur,40.5,31,24.9,0.1,989.6
2024-04-23,Jamshedpur,39.6,42,18.9,0.0,988.8
2024-04-24,Jamshedpur,41.5,32,20.4,0.0,987.9
2024-04-25,Jamshedpur,40.9,28,14.8,0.0,988.4
2024-04-26,Jamshedpur,41.7,29,13.8,0.0,987.8
2024-04-27,Jamshedpur,41.9,32,14.3,0.0,988.1
2024-04-28,Jamshedpur,42.3,32,19.4,0.0,988.7
2024-04-29,Jamshedpur,43.1,31,15.8,0.0,989.0
2024-04-30,Jamshedpur,44.7,27,26.1,0.0,985.0
2024-05-01,Jamshedpur,42.0,26,18.8,0.0,984.1
2024-05-02,Jamshedpur,41.5,23,16.7,0.0,984.9
2024-05-03,Jamshedpur,40.2,21,13.0,0.0,988.3
2024-05-04,Jamshedpur,40.7,25,10.0,0.0,987.9
2024-05-05,Jamshedpur,42.3,22,13.8,0.0,985.0
2024-05-06,Jamshedpur,39.7,43,16.6,0.9,986.6
2024-05-07,Jamshedpur,37.9,64,22.9,1.0,991.3
2024-05-08,Jamshedpur,36.6,65,18.4,2.1,992.1
2024-05-09,Jamshedpur,36.6,75,14.2,15.5,991.0
2024-05-10,Jamshedpur,34.0,73,19.7,2.3,991.0
2024-05-11,Jamshedpur,35.5,75,13.5,19.1,991.7
2024-05-12,Jamshedpur,35.1,73,15.0,1.2,992.0
2024-05-13,Jamshedpur,36.7,68,15.1,0.9,991.7
2024-05-14,Jamshedpur,37.9,57,12.3,0.0,991.4
2024-05-15,Jamshedpur,38.9,56,13.8,0.1,992.2
2024-05-16,Jamshedpur,39.4,51,14.7,0.0,991.6
2024-05-17,Jamshedpur,40.2,48,27.1,0.2,989.8
2024-05-18,Jamshedpur,39.2,44,20.6,0.0,988.3
2024-05-19,Jamshedpur,38.1,55,15.6,0.0,986.6
2024-05-20,Jamshedpur,40.2,61,18.8,0.2,986.6
2024-05-21,Jamshedpur,39.4,61,15.3,0.0,986.9
2024-05-22,Jamshedpur,39.0,73,15.8,10.7,987.2
2024-05-23,Jamshedpur,37.1,69,15.0,1.0,986.2
2024-05-24,Jamshedpur,37.5,64,16.2,0.8,985.0
2024-05-25,Jamshedpur,39.8,57,12.4,0.0,982.7
2024-05-26,Jamshedpur,34.0,68,21.1,6.8,980.4
2024-05-27,Jamshedpur,36.7,64,27.0,1.7,978.1
2024-05-28,Jamshedpur,40.1,68,12.2,2.1,979.4
2024-05-29,Jamshedpur,42.8,55,17.2,0.0,980.2
2024-05-30,Jamshedpur,41.7,66,21.4,0.0,982.5
2024-05-31,Jamshedpur,40.5,71,17.6,11.9,984.8
2024-06-01,Jamshedpur,39.5,75,16.1,0.2,986.3
2024-06-02,Jamshedpur,38.5,75,17.7,11.3,987.3
2024-06-03,Jamshedpur,37.9,67,14.2,0.7,986.5
2024-06-04,Jamshedpur,38.8,59,12.6,0.0,986.5
2024-06-05,Jamshedpur,39.0,56,11.5,0.0,986.8
2024-06-06,Jamshedpur,38.9,59,17.5,0.4,987.3
2024-06-07,Jamshedpur,39.6,57,15.1,0.1,985.9
2024-06-08,Jamshedpur,40.1,54,16.8,0.5,984.7
2024-06-09,Jamshedpur,40.8,49,18.1,0.3,983.8
2024-06-10,Jamshedpur,42.1,50,24.8,0.1,984.1
2024-06-11,Jamshedpur,42.1,49,20.2,0.0,983.5
2024-06-12,Jamshedpur,40.5,53,18.1,0.7,983.8
2024-06-13,Jamshedpur,41.5,49,13.8,0.1,983.0
2024-06-14,Jamshedpur,43.0,47,20.8,0.0,982.4
2024-06-15,Jamshedpur,41.6,51,16.0,0.1,982.5
2024-06-16,Jamshedpur,40.5,51,19.5,0.4,984.3
2024-06-17,Jamshedpur,39.6,58,16.8,1.5,984.5
2024-06-18,Jamshedpur,38.5,59,17.5,3.2,982.9
2024-06-19,Jamshedpur,35.3,70,18.9,8.5,982.3
2024-06-20,Jamshedpur,32.1,75,15.5,2.7,983.3
2024-06-21,Jamshedpur,33.6,77,10.2,0.3,984.3
2024-06-22,Jamshedpur,34.9,75,11.8,0.7,983.5
2024-06-23,Jamshedpur,34.8,75,12.8,2.0,984.0
2024-06-24,Jamshedpur,35.9,70,10.1,0.2,983.3
2024-06-25,Jamshedpur,36.2,71,14.4,4.8,983.0
2024-06-26,Jamshedpur,37.0,65,19.5,0.0,983.5
2024-06-27,Jamshedpur,33.7,77,18.9,5.9,984.9
2024-06-28,Jamshedpur,34.5,81,11.2,6.8,983.2
2024-06-29,Jamshedpur,34.0,83,11.9,11.3,983.1
2024-06-30,Jamshedpur,30.6,86,14.3,13.5,983.5
2024-04-01,Rourkela,37.4,49.0,22.5,0.0,984.1
2024-04-02,Rourkela,37.0,45.0,13.7,0.0,983.3
2024-04-03,Rourkela,37.7,41.0,12.1,0.0,985.0
2024-04-04,Rourkela,39.3,53.0,14.0,0.0,984.3
2024-04-05,Rourkela,39.2,44.0,13.9,0.0,983.4
2024-04-06,Rourkela,39.3,38.0,13.8,0.0,983.4
2024-04-07,Rourkela,37.7,40.0,15.9,0.0,984.9
2024-04-08,Rourkela,26.7,73.0,12.2,2.4,989.6
2024-04-09,Rourkela,33.5,61.0,12.9,1.2,989.1
2024-04-10,Rourkela,34.5,61.0,8.9,0.0,988.2
2024-04-11,Rourkela,28.4,77.0,18.9,3.7,990.1
2024-04-12,Rourkela,31.8,75.0,14.8,0.0,989.2
